candidate,evaluation_stage,baseline_candidates,train_start,train_end,test_start,test_end,feature,split_importance,gain_importance
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-11-25,2021-02-24,2021-02-25,2021-03-24,self__PV-011,4.0,18.76412034034729
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-11-25,2021-02-24,2021-02-25,2021-03-24,self__PV-021,20.0,95.41429948806763
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-11-25,2021-02-24,2021-02-25,2021-03-24,self__INT-003,6.0,25.644790410995483
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-11-25,2021-02-24,2021-02-25,2021-03-24,self__OB-005,45.0,256.67770981788635
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-11-25,2021-02-24,2021-02-25,2021-03-24,self__PV-023,9.0,49.12086009979248
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-11-25,2021-02-24,2021-02-25,2021-03-24,self__FR-001,1.0,3.686619997024536
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-11-25,2021-02-24,2021-02-25,2021-03-24,self__HF-004,38.0,211.6597900390625
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-11-25,2021-02-24,2021-02-25,2021-03-24,self__PV-002,144.0,1135.737669467926
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-11-25,2021-02-24,2021-02-25,2021-03-24,self__OB-002,32.0,139.88985967636108
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-11-25,2021-02-24,2021-02-25,2021-03-24,self__OB-001,18.0,107.76497912406921
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-11-25,2021-02-24,2021-02-25,2021-03-24,self__FR-010,5.0,23.847399950027466
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__amount,49.0,314.7931613922119
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__atr_14,15.0,116.36466932296753
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__bias_20,9.0,40.41357970237732
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__cci_14,58.0,320.35581946372986
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__float_market_cap,17.0,63.637659788131714
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__kdj_d_9_3_3,20.0,99.64908003807068
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__macd_diff_12_26_9,25.0,124.83059096336365
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__macd_hist_12_26_9,21.0,103.75553011894226
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__momentum_5,65.0,393.7855803966522
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__net_profit_rate_ttm,15.0,65.50273013114929
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__netflow_amount_rate_main,99.0,648.2473825216293
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__total_market_cap,48.0,241.43697047233582
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__turn,82.0,1353.8099892139435
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__volatility_5,52.0,355.0917887687683
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,factorlib__volume,24.0,138.59533071517944
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__FR-013,0.0,0.0
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__INT-002,4.0,9.535449981689453
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__OB-004,12.0,58.12331032752991
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__PV-009,45.0,239.3107681274414
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__OB-003,12.0,58.67094039916992
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__FR-012,22.0,104.947190284729
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__PV-017,0.0,0.0
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__PV-019,33.0,154.5955605506897
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__HF-001,24.0,112.13510036468506
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__PV-010,1.0,5.743179798126221
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__FR-002,27.0,112.51957988739014
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__PV-016,16.0,61.92334985733032
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__FR-005,46.0,240.5771598815918
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__PV-004,7.0,38.36151909828186
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__PV-015,3.0,13.871419906616211
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__FR-004,13.0,73.32879877090454
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__PV-011,5.0,14.46474003791809
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__PV-021,23.0,110.95478940010071
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__INT-003,0.0,0.0
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__OB-005,43.0,242.71541953086853
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__PV-023,4.0,20.28195023536682
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__FR-001,4.0,14.76492977142334
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__HF-004,27.0,127.43447971343994
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__PV-002,151.0,1167.9541716575623
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__OB-002,17.0,92.61405968666077
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__OB-001,52.0,250.51922917366028
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-12-23,2021-03-24,2021-03-25,2021-04-22,self__FR-010,10.0,38.409380197525024
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2021-01-21,2021-04-22,2021-04-23,2021-05-25,factorlib__amount,62.0,717.5980107784271
